billing_code,billing_code_type,billing_code_type_version,description,name,negotiated_rates_count,negotiation_arrangement,negotiated_prices_count,billing_class,expiration_date,negotiated_rate,negotiated_type,service_code,provider_references
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,315.70,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[15673|26347|26348|26349|7373|7375|7377|7379|7380|7382|7384|7385|7387|7389|7390|7391|7393|7396|7398|7400|7404|7405|7406|7407|7408]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,315.89,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[35029|35030|35031|36754|36755|36756]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,316.37,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[28831|28832|28833|28834|28835|28836]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,316.51,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[39500|39501|39502|39503|39504|39505|39506|39507|39508|39509|39510|39511]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,316.66,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[41622|41623|41624|41625]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,317.58,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[42962|42963|42964|42965|42966|42967|42968|42969|42970|42971|42972|42973|42974|42975|42976|42977]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,318.36,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[33975|33976|33977|33978|33979|33980|33981|33982|33983|33984|33985|33986|33987|33988|33989|33990|33997]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,318.50,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[36375|36376|36377]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,319.34,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[7889|7890|7892|7893|7894]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,319.40,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[33122]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,319.48,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[36241|36242|36243|36244|36245|36246|36247]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,319.61,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[16338|16339|34763|34764|34765|34766|34767|34768|34769|34770|34771|34772|34773|34774|34775|34776|34777|34778|34779|34780|34782|34783|34784|34785|34786|34787|34788|34789|34790|34791|34792|34793|34794|34795|34796|34797|34798|34799|34800|34801|34802|34803|34804|34805|34806|34807|34808|34809|34810|34811|34812|34813|34814|34815|34816|34817|34818|34819|34820|34821|34822|34823|34824|34825|34826|34827|34828|34829|34830|34831|34832|34833|34834|34835|34836|34837|34838|34839|34840|34841|34842|34843|34844|34845|34846|34847|34848|34849|34850|34851|34852|34853|34854|34855|34856|34857|34858|34859|34860|34861|34862|34863|34864|34865|34866|34867|34868|34869|34870|34871|34872|34873|34874|34875|34876|34877|34878|34879|34880|34881|34882|34883|34884|34885|34886|34887|34888|34889|34904|34905|34941|34952|36015|36016|36017|36018|36019|36020|36021|36022|36023|36024|36025|36026|36027|36028|36029|36030|36031|36032|36033|36034|36035|36036|36037|36038|36039|36040|36047|36048|36057|36063|36422|36423|36424|36425|36426|36427|36428|36429|36430|36431|36432|37882|37883|37884|37885|37886|37887|37888|37889|37890|37891|37892|37893|37894|37895|37896|37897|37898|37899|37901|37902|37903|37908|37911|37914|37919|6670|6671|6673|7542|7543|7544]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,320.45,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[34656|34657]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,320.49,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[1904|1905|1906]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,320.69,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[39918|39919|39920|39921|39922|39923|39924|39925|39926|39927|39928|39929|39930|39931|39932|39933|39934|39935|39936|39937|39938|39939|39940|39941|39942|39943|39944|39945|39946|39947|39948|39949|39950|39951|39952|39953|39954|39955|39956|39957|39958|39959|39960|39961|39962|39963|39964|39965|39966|39967|39968|39970|39971]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,321.09,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[36727|36728|36729|36730]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,321.47,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[10002|11751|12485|18867|18868|26047|26839|40213|40948|4247|5280]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,322.74,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[34398|34399|34400]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,323.33,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[39976|39977|39978|39979]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,323.55,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40221|40222|40223|40225|40226]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,324.06,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[37646|37648|37651|37653|37656]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,324.79,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[5240|5243|5246|5248]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,325.18,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[10364|1046|1112|19982|2170|2363|24490|35649|723]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,325.43,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[39597|39598|39599|39601|39602|39603|39604|39605|39606|39607|39608]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,325.87,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[1631|1632|1633]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,326.08,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[24257|24260]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,326.37,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40423|40424|40425]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,326.52,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[34105]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,326.55,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[39789|39790|39791]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,326.58,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[36448|36449|36450|36451|36452|36453|36454]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,327.33,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[29638|29639|29640|29641|29642|29643|29644]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,327.68,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[36175|36176|36177|36178|36179|36180|36181|36184]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,328.72,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[3735|3736|3738|3741|3742|3743|3744|3746|3748|3750]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,329.59,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[33496|36698]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,330.34,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[33313|33314|33315|33316|33317|33318|33319|33320|33321|33322|33324|33325|33326|33327|33328|33329|33330|33331|33332|33333|33334|33335|33336|33339]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,330.60,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[808]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,331.04,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[41548|41549|41550|41551|41552|41554|41555|41557|41558|41559|41560|41561|41562|41563|41564|41565|41567|41568|41569|41570|41571|41572|41573|41574|41576|41577|41578|41579|41581|41582|41583|41584|41585|41586|41587|41588]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,331.13,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[32963|32964|32965|32966|32967|32973|36859|36860|36862|36864|36865|36867|36868|36869|36871|36873|36875|36876|36877|36878|36880|36882|36883|36884|36885|36886|36887|36888|36889|36890|36892|36893|36894|36895|36896|36897|36898|36899|36901|36903|36904|36905|36907|36909|36910|36912|36914|36915|36916|36917|36918|36919|36920|36921|36922|36923|36924|36925|36926|36927|36928|36929|36931|36932|36933|36934|36935|36936|36937|36938|36950|36951|36952|36976|36981|36982|36985|7777|7778]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,331.52,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[12801]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,332.52,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[10496|21415|28519|28520|28521|28522|28523|28524|28525|28526|28527|28528|28529|28530|28531|28532|28533|28534|28535|28536|28537|28538|28539|28540|28541|28542|28543|28544|28545|28546|28547|28548|28549|28550|28551|28552|28553|28554|28555|28559|28560|28577|28580|28581|28582|28583|28634|28635|28636|28637|29121|29122|29356|29357|29358|29359|29723|34722|34723|34724|7587|838|839]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,333.24,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[22673|22674]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,333.88,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[22025|22026|22027|22028|22029|22030]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,333.94,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[39983|39984|39985|39986|39987]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,334.25,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40360|40361|40362|40363|40364|40365|40366|40367|40368|40369|40370|40371|40372|40373|40374|40375|40376|40377|40378|40379|40380|40381|40382|40383|40384|40385|40386|40388]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,335.48,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[13340]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,335.61,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[35378|35379|35380|35381|35382|35383|35384|35385|35386|35387|35391|35392|35393|35394|35395|35396|35397|35398|35399|35400|35401|35402|35403|35404|35405|35406|35407|35408|35409|35410|35411|35412|35414|35415|35416|35418|35422|35423]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,336.05,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[1542|1543|16310|33956|33957|33958|33970|33971|34300|34301|34402|35467|7220|7221|7222|7223]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,336.15,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[7866|7867|7868|7869|7870|7871|7872|7873|7874|7875|7876|7877|7878|7879|7880|7881|7882|7883|7884|7885|7886|7887|7888|7891|7896]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,336.54,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[34360|34361|40089]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,336.83,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40426|40427]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,337.24,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[37679|37680|37681]
99285,CPT,4,"Emergency department visit, problem with significant threat to life or function","Emergency department visit, problem with significant threat to life or function",519,ffs,1,professional,2024-12-31,337.73,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[35542|35543|35544]
